,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
22,"frozenset({90, 86})",frozenset({85}),0.897095027080256,1.0,0.897095027080256,1.0,1.0,0.0,inf
23,frozenset({85}),"frozenset({90, 86})",1.0,0.897095027080256,0.897095027080256,0.897095027080256,1.0,0.0,1.0
24,"frozenset({90, 34})",frozenset({86}),0.8980797636632201,0.9753815854258986,0.897095027080256,0.9989035087719298,1.0241156114668295,0.021124563359508075,22.45199409157985
25,"frozenset({90, 86})",frozenset({34}),0.897095027080256,0.9741506646971935,0.897095027080256,1.0,1.026535253980288,0.023189310153477805,inf
26,"frozenset({34, 86})",frozenset({90}),0.9731659281142294,0.9217134416543574,0.897095027080256,0.9218315203642803,1.0001281078311182,0.00011491017733267217,1.0015105667971687
27,frozenset({90}),"frozenset({34, 86})",0.9217134416543574,0.9731659281142294,0.897095027080256,0.9732905982905983,1.0001281078311182,0.00011491017733267217,1.00466765140325
28,frozenset({34}),"frozenset({90, 86})",0.9741506646971935,0.897095027080256,0.897095027080256,0.9208996714682841,1.026535253980288,0.023189310153477805,1.3009424212250071
29,frozenset({86}),"frozenset({90, 34})",0.9753815854258986,0.8980797636632201,0.897095027080256,0.9197375063099444,1.0241156114668295,0.021124563359508075,1.269836403667679
30,"frozenset({90, 34, 85})",frozenset({86}),0.8980797636632201,0.9753815854258986,0.897095027080256,0.9989035087719298,1.0241156114668295,0.021124563359508075,22.45199409157985
31,"frozenset({90, 34, 86})",frozenset({85}),0.897095027080256,1.0,0.897095027080256,1.0,1.0,0.0,inf
32,"frozenset({90, 85, 86})",frozenset({34}),0.897095027080256,0.9741506646971935,0.897095027080256,1.0,1.026535253980288,0.023189310153477805,inf
33,"frozenset({34, 85, 86})",frozenset({90}),0.9731659281142294,0.9217134416543574,0.897095027080256,0.9218315203642803,1.0001281078311182,0.00011491017733267217,1.0015105667971687
34,"frozenset({90, 34})","frozenset({85, 86})",0.8980797636632201,0.9753815854258986,0.897095027080256,0.9989035087719298,1.0241156114668295,0.021124563359508075,22.45199409157985
35,"frozenset({90, 85})","frozenset({34, 86})",0.9217134416543574,0.9731659281142294,0.897095027080256,0.9732905982905983,1.0001281078311182,0.00011491017733267217,1.00466765140325
36,"frozenset({90, 86})","frozenset({34, 85})",0.897095027080256,0.9741506646971935,0.897095027080256,1.0,1.026535253980288,0.023189310153477805,inf
37,"frozenset({34, 85})","frozenset({90, 86})",0.9741506646971935,0.897095027080256,0.897095027080256,0.9208996714682841,1.026535253980288,0.023189310153477805,1.3009424212250071
38,"frozenset({34, 86})","frozenset({90, 85})",0.9731659281142294,0.9217134416543574,0.897095027080256,0.9218315203642803,1.0001281078311182,0.00011491017733267217,1.0015105667971687
39,"frozenset({85, 86})","frozenset({90, 34})",0.9753815854258986,0.8980797636632201,0.897095027080256,0.9197375063099444,1.0241156114668295,0.021124563359508075,1.269836403667679
40,frozenset({90}),"frozenset({34, 85, 86})",0.9217134416543574,0.9731659281142294,0.897095027080256,0.9732905982905983,1.0001281078311182,0.00011491017733267217,1.00466765140325
41,frozenset({34}),"frozenset({90, 85, 86})",0.9741506646971935,0.897095027080256,0.897095027080256,0.9208996714682841,1.026535253980288,0.023189310153477805,1.3009424212250071
42,frozenset({85}),"frozenset({90, 34, 86})",1.0,0.897095027080256,0.897095027080256,0.897095027080256,1.0,0.0,1.0
43,frozenset({86}),"frozenset({90, 34, 85})",0.9753815854258986,0.8980797636632201,0.897095027080256,0.9197375063099444,1.0241156114668295,0.021124563359508075,1.269836403667679
44,frozenset({36}),frozenset({85}),0.8385032003938946,1.0,0.8385032003938946,1.0,1.0,0.0,inf
45,frozenset({85}),frozenset({36}),1.0,0.8385032003938946,0.8385032003938946,0.8385032003938946,1.0,0.0,1.0
46,frozenset({90}),frozenset({36}),0.9217134416543574,0.8385032003938946,0.7956671590349581,0.8632478632478632,1.029510516885737,0.022807488361708206,1.1809453471196452
47,frozenset({36}),frozenset({90}),0.8385032003938946,0.9217134416543574,0.7956671590349581,0.9489136817381092,1.029510516885737,0.022807488361708206,1.532436883478497
48,"frozenset({36, 86})",frozenset({85}),0.8148695224027572,1.0,0.8148695224027572,1.0,1.0,0.0,inf
49,frozenset({85}),"frozenset({36, 86})",1.0,0.8148695224027572,0.8148695224027572,0.8148695224027572,1.0,0.0,1.0
50,"frozenset({34, 36})",frozenset({86}),0.8126538650910882,0.9753815854258986,0.8126538650910882,1.0,1.0252397778899545,0.020006249756058248,inf
51,"frozenset({36, 86})",frozenset({34}),0.8148695224027572,0.9741506646971935,0.8126538650910882,0.9972809667673717,1.0237440705102512,0.018848178200957633,9.506811094699042
52,frozenset({34}),"frozenset({36, 86})",0.9741506646971935,0.8148695224027572,0.8126538650910882,0.834217841799343,1.0237440705102512,0.018848178200957633,1.11670929855532
53,frozenset({86}),"frozenset({34, 36})",0.9753815854258986,0.8126538650910882,0.8126538650910882,0.8331650681474003,1.0252397778899545,0.020006249756058248,1.1229430960803461
54,"frozenset({34, 36})",frozenset({85}),0.8126538650910882,1.0,0.8126538650910882,1.0,1.0,0.0,inf
55,frozenset({85}),"frozenset({34, 36})",1.0,0.8126538650910882,0.8126538650910882,0.8126538650910882,1.0,0.0,1.0
56,"frozenset({34, 36, 85})",frozenset({86}),0.8126538650910882,0.9753815854258986,0.8126538650910882,1.0,1.0252397778899545,0.020006249756058248,inf
57,"frozenset({34, 36, 86})",frozenset({85}),0.8126538650910882,1.0,0.8126538650910882,1.0,1.0,0.0,inf
58,"frozenset({36, 85, 86})",frozenset({34}),0.8148695224027572,0.9741506646971935,0.8126538650910882,0.9972809667673717,1.0237440705102512,0.018848178200957633,9.506811094699042
59,"frozenset({34, 36})","frozenset({85, 86})",0.8126538650910882,0.9753815854258986,0.8126538650910882,1.0,1.0252397778899545,0.020006249756058248,inf
60,"frozenset({34, 85})","frozenset({36, 86})",0.9741506646971935,0.8148695224027572,0.8126538650910882,0.834217841799343,1.0237440705102512,0.018848178200957633,1.11670929855532
61,"frozenset({36, 86})","frozenset({34, 85})",0.8148695224027572,0.9741506646971935,0.8126538650910882,0.9972809667673717,1.0237440705102512,0.018848178200957633,9.506811094699042
62,"frozenset({85, 86})","frozenset({34, 36})",0.9753815854258986,0.8126538650910882,0.8126538650910882,0.8331650681474003,1.0252397778899545,0.020006249756058248,1.1229430960803461
63,frozenset({34}),"frozenset({36, 85, 86})",0.9741506646971935,0.8148695224027572,0.8126538650910882,0.834217841799343,1.0237440705102512,0.018848178200957633,1.11670929855532
64,frozenset({85}),"frozenset({34, 36, 86})",1.0,0.8126538650910882,0.8126538650910882,0.8126538650910882,1.0,0.0,1.0
65,frozenset({86}),"frozenset({34, 36, 85})",0.9753815854258986,0.8126538650910882,0.8126538650910882,0.8331650681474003,1.0252397778899545,0.020006249756058248,1.1229430960803461
66,"frozenset({90, 36})",frozenset({85}),0.7956671590349581,1.0,0.7956671590349581,1.0,1.0,0.0,inf
67,"frozenset({90, 85})",frozenset({36}),0.9217134416543574,0.8385032003938946,0.7956671590349581,0.8632478632478632,1.029510516885737,0.022807488361708206,1.1809453471196452
68,"frozenset({36, 85})",frozenset({90}),0.8385032003938946,0.9217134416543574,0.7956671590349581,0.9489136817381092,1.029510516885737,0.022807488361708206,1.532436883478497
69,frozenset({90}),"frozenset({36, 85})",0.9217134416543574,0.8385032003938946,0.7956671590349581,0.8632478632478632,1.029510516885737,0.022807488361708206,1.1809453471196452
70,frozenset({36}),"frozenset({90, 85})",0.8385032003938946,0.9217134416543574,0.7956671590349581,0.9489136817381092,1.029510516885737,0.022807488361708206,1.532436883478497
71,frozenset({85}),"frozenset({90, 36})",1.0,0.7956671590349581,0.7956671590349581,0.7956671590349581,1.0,0.0,1.0
72,"frozenset({90, 34})",frozenset({36}),0.8980797636632201,0.8385032003938946,0.7720334810438207,0.8596491228070176,1.0252186543869952,0.01899072500321819,1.150664697193501
73,"frozenset({34, 36})",frozenset({90}),0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
74,frozenset({90}),"frozenset({34, 36})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
75,frozenset({36}),"frozenset({90, 34})",0.8385032003938946,0.8980797636632201,0.7720334810438207,0.920728126834997,1.025218654386995,0.01899072500321819,1.2857049072706386
76,"frozenset({90, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
77,"frozenset({36, 86})",frozenset({90}),0.8148695224027572,0.9217134416543574,0.7720334810438207,0.9474320241691843,1.0279030134015028,0.020957289050732908,1.4892442995636597
78,frozenset({90}),"frozenset({36, 86})",0.9217134416543574,0.8148695224027572,0.7720334810438207,0.8376068376068376,1.0279030134015028,0.020957289050732908,1.1400139936251268
79,frozenset({36}),"frozenset({90, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
80,"frozenset({90, 34, 36})",frozenset({85}),0.7720334810438207,1.0,0.7720334810438207,1.0,1.0,0.0,inf
81,"frozenset({90, 34, 85})",frozenset({36}),0.8980797636632201,0.8385032003938946,0.7720334810438207,0.8596491228070176,1.0252186543869952,0.01899072500321819,1.150664697193501
82,"frozenset({34, 36, 85})",frozenset({90}),0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
83,"frozenset({90, 34})","frozenset({36, 85})",0.8980797636632201,0.8385032003938946,0.7720334810438207,0.8596491228070176,1.0252186543869952,0.01899072500321819,1.150664697193501
84,"frozenset({90, 85})","frozenset({34, 36})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
85,"frozenset({34, 36})","frozenset({90, 85})",0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
86,"frozenset({36, 85})","frozenset({90, 34})",0.8385032003938946,0.8980797636632201,0.7720334810438207,0.920728126834997,1.025218654386995,0.01899072500321819,1.2857049072706386
87,frozenset({90}),"frozenset({34, 36, 85})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
88,frozenset({36}),"frozenset({90, 34, 85})",0.8385032003938946,0.8980797636632201,0.7720334810438207,0.920728126834997,1.025218654386995,0.01899072500321819,1.2857049072706386
89,frozenset({85}),"frozenset({90, 34, 36})",1.0,0.7720334810438207,0.7720334810438207,0.7720334810438207,1.0,0.0,1.0
90,"frozenset({90, 36, 86})",frozenset({85}),0.7720334810438207,1.0,0.7720334810438207,1.0,1.0,0.0,inf
91,"frozenset({90, 85, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
92,"frozenset({36, 85, 86})",frozenset({90}),0.8148695224027572,0.9217134416543574,0.7720334810438207,0.9474320241691843,1.0279030134015028,0.020957289050732908,1.4892442995636597
93,"frozenset({90, 85})","frozenset({36, 86})",0.9217134416543574,0.8148695224027572,0.7720334810438207,0.8376068376068376,1.0279030134015028,0.020957289050732908,1.1400139936251268
94,"frozenset({90, 86})","frozenset({36, 85})",0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
95,"frozenset({36, 85})","frozenset({90, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
96,"frozenset({36, 86})","frozenset({90, 85})",0.8148695224027572,0.9217134416543574,0.7720334810438207,0.9474320241691843,1.0279030134015028,0.020957289050732908,1.4892442995636597
97,frozenset({90}),"frozenset({36, 85, 86})",0.9217134416543574,0.8148695224027572,0.7720334810438207,0.8376068376068376,1.0279030134015028,0.020957289050732908,1.1400139936251268
98,frozenset({36}),"frozenset({90, 85, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
99,frozenset({85}),"frozenset({90, 36, 86})",1.0,0.7720334810438207,0.7720334810438207,0.7720334810438207,1.0,0.0,1.0
100,"frozenset({90, 36, 34})",frozenset({86}),0.7720334810438207,0.9753815854258986,0.7720334810438207,1.0,1.0252397778899545,0.019006240301423394,inf
101,"frozenset({90, 36, 86})",frozenset({34}),0.7720334810438207,0.9741506646971935,0.7720334810438207,1.0,1.026535253980288,0.019956552316494625,inf
102,"frozenset({90, 34, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
103,"frozenset({34, 36, 86})",frozenset({90}),0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
104,"frozenset({90, 34})","frozenset({36, 86})",0.8980797636632201,0.8148695224027572,0.7720334810438207,0.8596491228070176,1.0549530927015425,0.040215652947991565,1.3190546528803548
105,"frozenset({90, 86})","frozenset({34, 36})",0.897095027080256,0.8126538650910882,0.7720334810438207,0.8605927552140504,1.0589905397393131,0.04300573993305634,1.3438766055277056
106,"frozenset({34, 36})","frozenset({90, 86})",0.8126538650910882,0.897095027080256,0.7720334810438207,0.9500151469251741,1.0589905397393131,0.04300573993305634,2.058723124897419
107,"frozenset({36, 86})","frozenset({90, 34})",0.8148695224027572,0.8980797636632201,0.7720334810438207,0.9474320241691843,1.0549530927015425,0.040215652947991565,1.9388274843375943
108,frozenset({90}),"frozenset({34, 36, 86})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
109,frozenset({36}),"frozenset({90, 34, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
110,frozenset({34}),"frozenset({90, 36, 86})",0.9741506646971935,0.7720334810438207,0.7720334810438207,0.7925195855446044,1.026535253980288,0.019956552316494625,1.0987375341164447
111,frozenset({86}),"frozenset({90, 36, 34})",0.9753815854258986,0.7720334810438207,0.7720334810438207,0.7915194346289752,1.0252397778899545,0.019006240301423394,1.093466523128792
112,"frozenset({34, 36, 85, 86})",frozenset({90}),0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
113,"frozenset({34, 90, 36, 85})",frozenset({86}),0.7720334810438207,0.9753815854258986,0.7720334810438207,1.0,1.0252397778899545,0.019006240301423394,inf
114,"frozenset({34, 36, 90, 86})",frozenset({85}),0.7720334810438207,1.0,0.7720334810438207,1.0,1.0,0.0,inf
115,"frozenset({34, 90, 85, 86})",frozenset({36}),0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
116,"frozenset({90, 36, 85, 86})",frozenset({34}),0.7720334810438207,0.9741506646971935,0.7720334810438207,1.0,1.026535253980288,0.019956552316494625,inf
117,"frozenset({34, 36, 85})","frozenset({90, 86})",0.8126538650910882,0.897095027080256,0.7720334810438207,0.9500151469251741,1.0589905397393131,0.04300573993305634,2.058723124897419
118,"frozenset({34, 36, 86})","frozenset({90, 85})",0.8126538650910882,0.9217134416543574,0.7720334810438207,0.9500151469251741,1.0307055360069597,0.022999490176997983,1.5662056309028216
119,"frozenset({34, 36, 90})","frozenset({85, 86})",0.7720334810438207,0.9753815854258986,0.7720334810438207,1.0,1.0252397778899545,0.019006240301423394,inf
120,"frozenset({34, 90, 85})","frozenset({36, 86})",0.8980797636632201,0.8148695224027572,0.7720334810438207,0.8596491228070176,1.0549530927015425,0.040215652947991565,1.3190546528803548
121,"frozenset({34, 90, 86})","frozenset({36, 85})",0.897095027080256,0.8385032003938946,0.7720334810438207,0.8605927552140504,1.0263440316146426,0.019816429779578537,1.158453420796551
122,"frozenset({36, 85, 86})","frozenset({34, 90})",0.8148695224027572,0.8980797636632201,0.7720334810438207,0.9474320241691843,1.0549530927015425,0.040215652947991565,1.9388274843375943
123,"frozenset({90, 36, 86})","frozenset({34, 85})",0.7720334810438207,0.9741506646971935,0.7720334810438207,1.0,1.026535253980288,0.019956552316494625,inf
124,"frozenset({90, 85, 86})","frozenset({34, 36})",0.897095027080256,0.8126538650910882,0.7720334810438207,0.8605927552140504,1.0589905397393131,0.04300573993305634,1.3438766055277056
125,"frozenset({34, 36})","frozenset({90, 85, 86})",0.8126538650910882,0.897095027080256,0.7720334810438207,0.9500151469251741,1.0589905397393131,0.04300573993305634,2.058723124897419
126,"frozenset({34, 85})","frozenset({90, 36, 86})",0.9741506646971935,0.7720334810438207,0.7720334810438207,0.7925195855446044,1.026535253980288,0.019956552316494625,1.0987375341164447
127,"frozenset({34, 90})","frozenset({36, 85, 86})",0.8980797636632201,0.8148695224027572,0.7720334810438207,0.8596491228070176,1.0549530927015425,0.040215652947991565,1.3190546528803548
128,"frozenset({36, 85})","frozenset({34, 90, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
129,"frozenset({36, 86})","frozenset({34, 90, 85})",0.8148695224027572,0.8980797636632201,0.7720334810438207,0.9474320241691843,1.0549530927015425,0.040215652947991565,1.9388274843375943
130,"frozenset({85, 86})","frozenset({34, 36, 90})",0.9753815854258986,0.7720334810438207,0.7720334810438207,0.7915194346289752,1.0252397778899545,0.019006240301423394,1.093466523128792
131,"frozenset({90, 85})","frozenset({34, 36, 86})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
132,"frozenset({90, 86})","frozenset({34, 36, 85})",0.897095027080256,0.8126538650910882,0.7720334810438207,0.8605927552140504,1.0589905397393131,0.04300573993305634,1.3438766055277056
133,frozenset({34}),"frozenset({90, 36, 85, 86})",0.9741506646971935,0.7720334810438207,0.7720334810438207,0.7925195855446044,1.026535253980288,0.019956552316494625,1.0987375341164447
134,frozenset({36}),"frozenset({34, 90, 85, 86})",0.8385032003938946,0.897095027080256,0.7720334810438207,0.920728126834997,1.0263440316146428,0.019816429779578537,1.2981271769061036
135,frozenset({85}),"frozenset({34, 36, 90, 86})",1.0,0.7720334810438207,0.7720334810438207,0.7720334810438207,1.0,0.0,1.0
136,frozenset({86}),"frozenset({34, 90, 36, 85})",0.9753815854258986,0.7720334810438207,0.7720334810438207,0.7915194346289752,1.0252397778899545,0.019006240301423394,1.093466523128792
137,frozenset({90}),"frozenset({34, 36, 85, 86})",0.9217134416543574,0.8126538650910882,0.7720334810438207,0.8376068376068376,1.03070553600696,0.022999490176997983,1.1536577781232993
138,frozenset({59}),frozenset({85}),0.637124569177745,1.0,0.637124569177745,1.0,1.0,0.0,inf
139,frozenset({85}),frozenset({59}),1.0,0.637124569177745,0.637124569177745,0.637124569177745,1.0,0.0,1.0
140,frozenset({59}),frozenset({36}),0.637124569177745,0.8385032003938946,0.5445593303791236,0.8547140649149924,1.0193330979696709,0.010328340074003184,1.111579035586705
141,frozenset({36}),frozenset({59}),0.8385032003938946,0.637124569177745,0.5445593303791236,0.6494421608925427,1.0193330979696709,0.010328340074003184,1.0351371167341719
142,"frozenset({34, 59})",frozenset({85}),0.6134908911866076,1.0,0.6134908911866076,1.0,1.0,0.0,inf
143,frozenset({85}),"frozenset({34, 59})",1.0,0.6134908911866076,0.6134908911866076,0.6134908911866076,1.0,0.0,1.0
144,"frozenset({34, 59})",frozenset({86}),0.6134908911866076,0.9753815854258986,0.6134908911866076,1.0,1.0252397778899545,0.015103173096666866,inf
145,"frozenset({59, 86})",frozenset({34}),0.6134908911866076,0.9741506646971935,0.6134908911866076,1.0,1.026535253980288,0.0158583317515002,inf
146,frozenset({34}),"frozenset({59, 86})",0.9741506646971935,0.6134908911866076,0.6134908911866076,0.6297700277988375,1.026535253980288,0.0158583317515002,1.0439703369109854
147,frozenset({86}),"frozenset({34, 59})",0.9753815854258986,0.6134908911866076,0.6134908911866076,0.6289752650176679,1.0252397778899547,0.015103173096666866,1.0417340742303816
148,"frozenset({59, 86})",frozenset({85}),0.6134908911866076,1.0,0.6134908911866076,1.0,1.0,0.0,inf
149,frozenset({85}),"frozenset({59, 86})",1.0,0.6134908911866076,0.6134908911866076,0.6134908911866076,1.0,0.0,1.0
150,"frozenset({34, 59, 85})",frozenset({86}),0.6134908911866076,0.9753815854258986,0.6134908911866076,1.0,1.0252397778899545,0.015103173096666866,inf
151,"frozenset({34, 59, 86})",frozenset({85}),0.6134908911866076,1.0,0.6134908911866076,1.0,1.0,0.0,inf
152,"frozenset({59, 85, 86})",frozenset({34}),0.6134908911866076,0.9741506646971935,0.6134908911866076,1.0,1.026535253980288,0.0158583317515002,inf
153,"frozenset({34, 59})","frozenset({85, 86})",0.6134908911866076,0.9753815854258986,0.6134908911866076,1.0,1.0252397778899545,0.015103173096666866,inf
154,"frozenset({34, 85})","frozenset({59, 86})",0.9741506646971935,0.6134908911866076,0.6134908911866076,0.6297700277988375,1.026535253980288,0.0158583317515002,1.0439703369109854
155,"frozenset({59, 86})","frozenset({34, 85})",0.6134908911866076,0.9741506646971935,0.6134908911866076,1.0,1.026535253980288,0.0158583317515002,inf
156,"frozenset({85, 86})","frozenset({34, 59})",0.9753815854258986,0.6134908911866076,0.6134908911866076,0.6289752650176679,1.0252397778899547,0.015103173096666866,1.0417340742303816
157,frozenset({34}),"frozenset({59, 85, 86})",0.9741506646971935,0.6134908911866076,0.6134908911866076,0.6297700277988375,1.026535253980288,0.0158583317515002,1.0439703369109854
158,frozenset({85}),"frozenset({34, 59, 86})",1.0,0.6134908911866076,0.6134908911866076,0.6134908911866076,1.0,0.0,1.0
159,frozenset({86}),"frozenset({34, 59, 85})",0.9753815854258986,0.6134908911866076,0.6134908911866076,0.6289752650176679,1.0252397778899547,0.015103173096666866,1.0417340742303816
160,"frozenset({90, 59})",frozenset({85}),0.5829640571147218,1.0,0.5829640571147218,1.0,1.0,0.0,inf
161,frozenset({85}),"frozenset({90, 59})",1.0,0.5829640571147218,0.5829640571147218,0.5829640571147218,1.0,0.0,1.0
162,"frozenset({90, 59, 86})",frozenset({85}),0.5593303791235844,1.0,0.5593303791235844,1.0,1.0,0.0,inf
163,frozenset({85}),"frozenset({90, 59, 86})",1.0,0.5593303791235844,0.5593303791235844,0.5593303791235844,1.0,0.0,1.0
164,"frozenset({90, 59, 34})",frozenset({85}),0.5593303791235844,1.0,0.5593303791235844,1.0,1.0,0.0,inf
165,frozenset({85}),"frozenset({90, 59, 34})",1.0,0.5593303791235844,0.5593303791235844,0.5593303791235844,1.0,0.0,1.0
166,"frozenset({90, 59, 34})",frozenset({86}),0.5593303791235844,0.9753815854258986,0.5593303791235844,1.0,1.0252397778899545,0.013769827157153691,inf
167,"frozenset({90, 59, 86})",frozenset({34}),0.5593303791235844,0.9741506646971935,0.5593303791235844,1.0,1.026535253980288,0.014458318515011448,inf
168,"frozenset({90, 34})","frozenset({59, 86})",0.8980797636632201,0.6134908911866076,0.5593303791235844,0.6228070175438596,1.0151854354988594,0.008366624557177627,1.0246985675517843
169,"frozenset({90, 86})","frozenset({34, 59})",0.897095027080256,0.6134908911866076,0.5593303791235844,0.6234906695938529,1.0162997993138967,0.008970751481044315,1.0265591782186603
170,"frozenset({34, 59})","frozenset({90, 86})",0.6134908911866076,0.897095027080256,0.5593303791235844,0.9117174959871588,1.0162997993138965,0.008970751481044315,1.165632693254553
171,"frozenset({59, 86})","frozenset({90, 34})",0.6134908911866076,0.8980797636632201,0.5593303791235844,0.9117174959871588,1.0151854354988594,0.008366624557177627,1.1544783134147967
172,frozenset({34}),"frozenset({90, 59, 86})",0.9741506646971935,0.5593303791235844,0.5593303791235844,0.5741723527925195,1.026535253980288,0.014458318515011448,1.0348544153163064
173,frozenset({86}),"frozenset({90, 59, 34})",0.9753815854258986,0.5593303791235844,0.5593303791235844,0.5734477536597677,1.0252397778899545,0.013769827157153691,1.0330964721374902
174,"frozenset({59, 34, 90, 85})",frozenset({86}),0.5593303791235844,0.9753815854258986,0.5593303791235844,1.0,1.0252397778899545,0.013769827157153691,inf
175,"frozenset({34, 59, 90, 86})",frozenset({85}),0.5593303791235844,1.0,0.5593303791235844,1.0,1.0,0.0,inf
